139.76729768514633,1611.9402492046356,2.070465072989464
147.78032994270325,1597.7883984446526,2.0898716002702713
148.50149017572403,1578.5094771385193,2.0186925530433655
150.48232352733612,1549.3224766254425,2.58504381775856
148.79665130376816,1523.5103845000267,3.5744464993476868
153.05826199054718,1509.783938407898,3.8481435775756836
151.401496052742,1495.650358557701,3.7987608313560486
143.37397521734238,1471.5851463079453,3.63482928276062
145.0128767490387,1459.6068463921547,3.802858352661133
142.261115193367,1434.9125359654427,4.794733285903931
138.44202581048012,1422.49298453331,4.9396655559539795
138.60515367984772,1406.7034090161324,4.976069986820221
140.07069700956345,1391.9835681319237,5.9517399072647095
139.599711060524,1380.6261535286903,5.978942275047302
135.67534959316254,1369.4957323670387,5.9557799100875854
140.88595521450043,1356.1701427996159,5.975943565368652
138.99878424406052,1347.8622334897518,5.935484230518341
140.44042885303497,1335.841621041298,5.936501681804657
144.50145691633224,1325.0179521739483,5.944011569023132
144.8375739455223,1308.7445593476295,5.879013001918793
146.06942802667618,1301.3872800469398,5.893500208854675
148.49084931612015,1287.2690043449402,5.861836135387421
152.05120384693146,1278.5215620696545,5.886371493339539
153.89420211315155,1267.9371335804462,5.8432087898254395
163.1546573638916,1258.7718482613564,5.893505275249481
172.12394440174103,1243.6948201358318,5.863591492176056
179.31073880195618,1233.0037872195244,5.81733500957489
184.7569921016693,1210.7206399142742,5.710399806499481
183.12280774116516,1196.955264121294,5.645897448062897
188.5271475315094,1193.137928366661,4.712889850139618
193.49386382102966,1188.6508642733097,4.759341835975647
195.47423911094666,1181.8430780619383,4.719795346260071
198.26689434051514,1174.0557449609041,4.725861012935638
201.5894284248352,1167.3890698701143,4.716734349727631
207.1490044593811,1158.4582220315933,4.722490668296814
209.6342225074768,1152.6022869050503,4.699997365474701
213.6380136013031,1141.6898232251406,4.694424629211426
218.62345337867737,1131.118134625256,4.721802234649658
222.29063653945923,1121.4609548076987,4.717493712902069
222.4769103527069,1110.2539224550128,3.878241240978241
224.63150811195374,1105.0887000784278,3.9296770691871643
224.48237705230713,1099.574236497283,3.878406047821045
227.92636489868164,1088.8386026620865,3.260422259569168
233.6697118282318,1087.4189145304263,2.7713534832000732
236.6544280052185,1085.6595005393028,2.760994791984558
244.92996072769165,1073.2919680606574,2.356171667575836
249.60750007629395,1071.2568204887211,2.3736382126808167
