1,187,1296,1
1,194,1286,1
1,198,1276,1
1,200,1267,2
1,201,1258,2
1,203,1250,2
1,205,1240,2
1,204,1229,2
1,204,1215,2
1,204,1201,3
1,205,1188,3
1,205,1179,4
1,206,1173,4
1,208,1167,4
1,211,1160,4
1,213,1152,4
1,215,1145,5
1,218,1138,6
1,221,1129,5
1,226,1109,3
1,229,1092,2
1,232,1076,2
1,235,1063,1
1,237,1050,1
1,236,1028,1
1,237,998,0
